CTDEEPLablD,Stream,SID#/Station,Rep,Subsample Duplicate Notes,Device,Habitat,DATE_COL,SAMPTYPE,LAB_NAME,LAB_SAMPLE_ID,TAXONOMIST,LAB_TIN,TAXON_NAME,DEEPTaxaID,LIFE_STAGE,ABUNDANCE,%_SUB,CORRECTED,#_IN_RC,IMMATURE,INDETERMINATE,CONDITION,DISTINCT,AGGREGATED,LAB_COM,KINGDOM,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SUBGENUS,SPECIES,SUBSPECIES,ADDITIONS,SERIAL
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,500,Psephenus herricki,516,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Psephenus,,Psephenus herricki,,,114072
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,765,Chironomidae,551,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Chironomidae,,,,,,,,,127917
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,738,Simulium sp.,685,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Simuliidae,,,,Simulium,,sp.,,,126774
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,751,Dicranota sp.,740,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Pediciinae,,,Dicranota,,sp.,,,121027
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,755,Hexatoma sp.,694,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Limoniinae,Hexatomini,,Hexatoma,,sp.,,,120094
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,764,Tipula sp.,742,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,140,Baetis pluto,941,Larvae,11,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Baetis,,Baetis pluto,,,100858
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,3745,Maccaffertium luteum,1136,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium luteum,,,
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,1399,Maccaffertium pudicum,73,Larvae,5,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium pudicum,,,100536
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,236,Maccaffertium sp.,67,Larvae,1,N/A,N/A,0,Y,N,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,sp.,,,697957
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,3686,Nigronia serricornis,750,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Nigronia,,Nigronia serricornis,,,115031
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,321,Sweltsa sp.,337,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Chloroperlidae,,,,Sweltsa,,sp.,,,103273
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,355,Tallaperla sp.,325,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Peltoperlidae,,,,Tallaperla,,sp.,,,102500
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,360,Acroneuria abnormis,340,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,Acroneuria abnormis,,,102919
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,363,Acroneuria sp.,339,Larvae,5,N/A,N/A,0,Y,N,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,sp.,,,102917
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,404,Pteronarcys biloba,1021,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Pteronarcyidae,,,,Pteronarcys,,Pteronarcys biloba,,,102474
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,536,Glossosoma sp.,762,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,sp.,,,117159
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,544,Cheumatopsyche sp.,770,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Cheumatopsyche,,sp.,,,115408
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,5852,Diplectrona modesta,772,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Diplectroninae,,,Diplectrona,,Diplectrona modesta,,,115402
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,633,Psilotreta sp.,823,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Odontoceridae,,,,Psilotreta,,sp.,,,116497
RBV-2023-043,Beaver Brook,15680,1,RBV,KN1M2,Riffle,9/20/2023,ABM-RBV,EcoAnalysts,8436.3-43,B. LaVoie,638,Dolophilodes sp.,829,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Dolophilodes,,sp.,,,115319
RBV-2023-044,Barbour Brook,16379,1,RBV,KN1M2,Riffle,10/8/2023,ABM-RBV,EcoAnalysts,8436.3-44,B. LaVoie,237,Leptophlebiidae,463,Larvae,1,N/A,N/A,0,N,N,Y,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,,,,,,101095
RBV-2023-044,Barbour Brook,16379,1,RBV,KN1M2,Riffle,10/8/2023,ABM-RBV,EcoAnalysts,8436.3-44,B. LaVoie,363,Acroneuria sp.,339,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,sp.,,,102917
RBV-2023-044,Barbour Brook,16379,1,RBV,KN1M2,Riffle,10/8/2023,ABM-RBV,EcoAnalysts,8436.3-44,B. LaVoie,546,Hydropsyche betteni,774,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche betteni,,,115454
RBV-2023-044,Barbour Brook,16379,1,RBV,KN1M2,Riffle,10/8/2023,ABM-RBV,EcoAnalysts,8436.3-44,B. LaVoie,637,Chimarra sp.,825,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,sp.,,,115273
RBV-2023-045,NNT to Shepaug River,18922,1,RBV,KN1M2,Riffle,9/25/2023,ABM-RBV,EcoAnalysts,8436.3-45,B. LaVoie,764,Tipula sp.,742,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-045,NNT to Shepaug River,18922,1,RBV,KN1M2,Riffle,9/25/2023,ABM-RBV,EcoAnalysts,8436.3-45,B. LaVoie,1399,Maccaffertium pudicum,73,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium pudicum,,,100536
RBV-2023-045,NNT to Shepaug River,18922,1,RBV,KN1M2,Riffle,9/25/2023,ABM-RBV,EcoAnalysts,8436.3-45,B. LaVoie,3686,Nigronia serricornis,750,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Nigronia,,Nigronia serricornis,,,115031
RBV-2023-045,NNT to Shepaug River,18922,1,RBV,KN1M2,Riffle,9/25/2023,ABM-RBV,EcoAnalysts,8436.3-45,B. LaVoie,3692,Cordulegaster maculata,893,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Cordulegastridae,,,,Cordulegaster,,Cordulegaster maculata,,,102031
RBV-2023-045,NNT to Shepaug River,18922,1,RBV,KN1M2,Riffle,9/25/2023,ABM-RBV,EcoAnalysts,8436.3-45,B. LaVoie,355,Tallaperla sp.,325,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Peltoperlidae,,,,Tallaperla,,sp.,,,102500
RBV-2023-045,NNT to Shepaug River,18922,1,RBV,KN1M2,Riffle,9/25/2023,ABM-RBV,EcoAnalysts,8436.3-45,B. LaVoie,536,Glossosoma sp.,762,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,sp.,,,117159
RBV-2023-045,NNT to Shepaug River,18922,1,RBV,KN1M2,Riffle,9/25/2023,ABM-RBV,EcoAnalysts,8436.3-45,B. LaVoie,5852,Diplectrona modesta,772,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Diplectroninae,,,Diplectrona,,Diplectrona modesta,,,115402
RBV-2023-045,NNT to Shepaug River,18922,1,RBV,KN1M2,Riffle,9/25/2023,ABM-RBV,EcoAnalysts,8436.3-45,B. LaVoie,561,Hydropsyche sparna,769,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche sparna,,,115527
RBV-2023-045,NNT to Shepaug River,18922,1,RBV,KN1M2,Riffle,9/25/2023,ABM-RBV,EcoAnalysts,8436.3-45,B. LaVoie,638,Dolophilodes sp.,829,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Dolophilodes,,sp.,,,115319
RBV-2023-046,Brothers Brook,20888,1,RBV,KN1M2,Riffle,11/9/2023,ABM-RBV,EcoAnalysts,8436.3-46,B. LaVoie,4,Oligochaeta,651,N/A,7,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-046,Brothers Brook,20888,1,RBV,KN1M2,Riffle,11/9/2023,ABM-RBV,EcoAnalysts,8436.3-46,B. LaVoie,94,Physella sp.,1014,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Mollusca,,Gastropoda,Heterobranchia,,,Hygrophila,,,Lymneoidea,Physidae,,,,Physella,,sp.,,,76698
RBV-2023-046,Brothers Brook,20888,1,RBV,KN1M2,Riffle,11/9/2023,ABM-RBV,EcoAnalysts,8436.3-46,B. LaVoie,3792,Laevapex fuscus,704,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Mollusca,,Gastropoda,Heterobranchia,,,Hygrophila,,,Planorboidea,Planorbidae,,,,Laevapex,,Laevapex fuscus,,,76577
RBV-2023-046,Brothers Brook,20888,1,RBV,KN1M2,Riffle,11/9/2023,ABM-RBV,EcoAnalysts,8436.3-46,B. LaVoie,153,Caenis sp.,397,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Caenidae,,,,Caenis,,sp.,,,101478
RBV-2023-046,Brothers Brook,20888,1,RBV,KN1M2,Riffle,11/9/2023,ABM-RBV,EcoAnalysts,8436.3-46,B. LaVoie,544,Cheumatopsyche sp.,770,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Cheumatopsyche,,sp.,,,115408
RBV-2023-046,Brothers Brook,20888,1,RBV,KN1M2,Riffle,11/9/2023,ABM-RBV,EcoAnalysts,8436.3-46,B. LaVoie,546,Hydropsyche betteni,774,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche betteni,,,115454
RBV-2023-046,Brothers Brook,20888,1,RBV,KN1M2,Riffle,11/9/2023,ABM-RBV,EcoAnalysts,8436.3-46,B. LaVoie,637,Chimarra sp.,825,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,sp.,,,115273
RBV-2023-046,Brothers Brook,20888,1,RBV,KN1M2,Riffle,11/9/2023,ABM-RBV,EcoAnalysts,8436.3-46,B. LaVoie,2436,Crangonyx sp.,431,N/A,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Crangonyctidae,,,,Crangonyx,,sp.,,,95081
RBV-2023-046,Brothers Brook,20888,1,RBV,KN1M2,Riffle,11/9/2023,ABM-RBV,EcoAnalysts,8436.3-46,B. LaVoie,2,Turbellaria,821,N/A,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Platyhelminthes,,Turbellaria,,,,,,,,,,,,,,,,,53964
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,4,Oligochaeta,651,N/A,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,465,Optioservus sp.,505,Adults,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Elmidae,,,,Optioservus,,sp.,,,114177
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,500,Psephenus herricki,516,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Psephenus,,Psephenus herricki,,,114072
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,764,Tipula sp.,742,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,236,Maccaffertium sp.,67,Larvae,3,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,sp.,,,697957
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,2797,Boyeria vinosa,883,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Aeshnidae,,,,Boyeria,,Boyeria vinosa,,,101647
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,308,Capniidae,313,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Capniidae,,,,,,,,,102643
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,360,Acroneuria abnormis,340,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,Acroneuria abnormis,,,102919
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,532,Glossosomatidae,760,Pupae,1,N/A,N/A,0,N,Y,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,,,,,,117120
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,536,Glossosoma sp.,762,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,sp.,,,117159
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,546,Hydropsyche betteni,774,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche betteni,,,115454
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,637,Chimarra sp.,825,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,sp.,,,115273
RBV-2023-047,Railroad Brook,16995,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-47,B. LaVoie,2793,Rhyacophila fuscula,851,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,Rhyacophila fuscula,,,115133
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,4,Oligochaeta,651,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,498,Ectopria sp.,514,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Ectopria,,sp.,,,114087
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,755,Hexatoma sp.,694,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Limoniinae,Hexatomini,,Hexatoma,,sp.,,,120094
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,764,Tipula sp.,742,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,145,Baetis sp.,408,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Baetis,,sp.,,,100800
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,1399,Maccaffertium pudicum,73,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium pudicum,,,100536
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,277,Gomphidae,884,Larvae,1,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,,,,,,101664
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,355,Tallaperla sp.,325,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Peltoperlidae,,,,Tallaperla,,sp.,,,102500
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,3064,Adicrophleps hitchcocki,1,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Brachycentridae,,,,Adicrophleps,,Adicrophleps hitchcocki,,,116957
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,546,Hydropsyche betteni,774,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche betteni,,,115454
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,561,Hydropsyche sparna,769,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche sparna,,,115527
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,638,Dolophilodes sp.,829,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Dolophilodes,,sp.,,,115319
RBV-2023-048,Barrow's Brook,15594,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-48,B. LaVoie,2793,Rhyacophila fuscula,851,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,Rhyacophila fuscula,,,115133
RBV-2023-049,Rickenback Brook,20371,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-49,B. LaVoie,4,Oligochaeta,651,N/A,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
