ABUNDANCE,ADDITIONS,AGGREGATED,CLASS,CONDITION,CORRECTED,CTDEEP.LabID,DATE_COL,DEEPTaxaID,Device,DISTINCT,FAMILY,GENUS,Habitat,IMMATURE,INDETERMINATE,INFRACLASS,INFRAORDER,KINGDOM,LAB_COM,LAB_NAME,LAB_SAMPLE_ID,LAB_TIN,LIFE_STAGE,ORDER,PHYLUM,Rep,SAMPTYPE,SERIAL,SPECIES,staSeq,Stream,SUBCLASS,SUBFAMILY,SUBGENUS,SUBORDER,SUBPHYLUM,SUBSPECIES,SUBTRIBE,SUPERFAMILY,SUPERORDER,TAXON_NAME,TAXONOMIST,TRIBE,X._IN_RC,X._SUB,RBV
2,,0,Insecta,N,2,RBV-2024-027,10/27/2024,340,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-27,360,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102919,Acroneuria abnormis,18838,Safstrom Brook,Pterygota,,,,Hexapoda,,,,,Acroneuria abnormis,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-027,10/27/2024,770,KN1M2,Y,Hydropsychidae,Cheumatopsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-27,544,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115408,sp.,18838,Safstrom Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Cheumatopsyche sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-027,10/27/2024,774,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-27,546,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115454,Hydropsyche betteni,18838,Safstrom Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche betteni,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-027,10/27/2024,769,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-27,561,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115527,Hydropsyche sparna,18838,Safstrom Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche sparna,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-027,10/27/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-27,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,18838,Safstrom Brook,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-027,10/27/2024,829,KN1M2,Y,Philopotamidae,Dolophilodes,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-27,638,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115319,sp.,18838,Safstrom Brook,Pterygota,,,,Hexapoda,,,,,Dolophilodes sp.,L. Smith,,0,100,1
1,,0,Clitellata,N,1,RBV-2024-034,10/27/2024,651,KN1M2,Y,,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,4,N/A,,Annelida,1,ABM-RBV,68422,,18816,Railroad Brook,Oligochaeta,,,,,,,,,Oligochaeta,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-034,10/27/2024,509,KN1M2,Y,Elmidae,Stenelmis,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,477,Adults,Coleoptera,Arthropoda,1,ABM-RBV,114095,sp.,18816,Railroad Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Stenelmis sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-034,10/27/2024,514,KN1M2,Y,Psephenidae,Ectopria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,498,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114087,sp.,18816,Railroad Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Ectopria sp.,L. Smith,,0,100,1
5,,0,Insecta,N,5,RBV-2024-034,10/27/2024,516,KN1M2,Y,Psephenidae,Psephenus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,500,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114072,Psephenus herricki,18816,Railroad Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Psephenus herricki,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-034,10/27/2024,863,KN1M2,Y,Ptilodactylidae,Anchytarsus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,2696,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114668,Anchytarsus bicolor,18816,Railroad Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Anchytarsus bicolor,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-034,10/27/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,18816,Railroad Brook,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-034,10/27/2024,883,KN1M2,Y,Aeshnidae,Boyeria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,2797,Larvae,Odonata,Arthropoda,1,ABM-RBV,101647,Boyeria vinosa,18816,Railroad Brook,,,,Anisoptera,Hexapoda,,,,,Boyeria vinosa,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-034,10/27/2024,354,KN1M2,Y,Perlidae,Eccoptura,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,1354,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102940,Eccoptura xanthenes,18816,Railroad Brook,Pterygota,,,,Hexapoda,,,,,Eccoptura xanthenes,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-034,10/27/2024,770,KN1M2,Y,Hydropsychidae,Cheumatopsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,544,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115408,sp.,18816,Railroad Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Cheumatopsyche sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-034,10/27/2024,771,KN1M2,Y,Hydropsychidae,Diplectrona,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,545,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115399,sp.,18816,Railroad Brook,Pterygota,Diplectroninae,,,Hexapoda,,,,,Diplectrona sp.,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-034,10/27/2024,774,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,546,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115454,Hydropsyche betteni,18816,Railroad Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche betteni,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-034,10/27/2024,829,KN1M2,Y,Philopotamidae,Dolophilodes,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-34,638,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115319,sp.,18816,Railroad Brook,Pterygota,,,,Hexapoda,,,,,Dolophilodes sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-036,10/28/2024,536,KN1M2,Y,Athericidae,Atherix,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,695,Larvae,Diptera,Arthropoda,1,ABM-RBV,130929,sp.,18413,Latimer Brook,,,,Brachycera,Hexapoda,,,,,Atherix sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-036,10/28/2024,742,KN1M2,Y,Tipulidae,Tipula,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,764,Larvae,Diptera,Arthropoda,1,ABM-RBV,119037,sp.,18413,Latimer Brook,,Tipulinae,,,Hexapoda,,,,,Tipula sp.,L. Smith,,0,100,1
6,,0,Insecta,N,6,RBV-2024-036,10/28/2024,994,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,232,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100532,Maccaffertium modestum,18413,Latimer Brook,,,,,Hexapoda,,,,,Maccaffertium modestum,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-036,10/28/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,18413,Latimer Brook,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-036,10/28/2024,367,KN1M2,Y,Calopterygidae,Calopteryx,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,3693,Larvae,Odonata,Arthropoda,1,ABM-RBV,102055,Calopteryx maculata,18413,Latimer Brook,,,,Zygoptera,Hexapoda,,,,,Calopteryx maculata,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-036,10/28/2024,366,KN1M2,Y,Calopterygidae,Calopteryx,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-36,269,Larvae,Odonata,Arthropoda,1,ABM-RBV,102052,sp.,18413,Latimer Brook,,,,Zygoptera,Hexapoda,,,,,Calopteryx sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-036,10/28/2024,370,KN1M2,Y,Coenagrionidae,Argia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,272,Larvae,Odonata,Arthropoda,1,ABM-RBV,102139,sp.,18413,Latimer Brook,,,,Zygoptera,Hexapoda,,,,,Argia sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-036,10/28/2024,484,KN1M2,Y,Gomphidae,Stylogomphus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,3541,Larvae,Odonata,Arthropoda,1,ABM-RBV,101762,Stylogomphus albistylus,18413,Latimer Brook,,,,Anisoptera,Hexapoda,,,,,Stylogomphus albistylus,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-036,10/28/2024,339,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,363,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102917,sp.,18413,Latimer Brook,Pterygota,,,,Hexapoda,,,,,Acroneuria sp.,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-036,10/28/2024,331,KN1M2,Y,Taeniopterygidae,Taeniopteryx,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,420,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102789,sp.,18413,Latimer Brook,Pterygota,,,,Hexapoda,,,,,Taeniopteryx sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-036,10/28/2024,770,KN1M2,Y,Hydropsychidae,Cheumatopsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,544,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115408,sp.,18413,Latimer Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Cheumatopsyche sp.,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-036,10/28/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,18413,Latimer Brook,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
1,,0,Malacostraca,N,1,RBV-2024-036,10/28/2024,289,KN1M2,Y,Crangonyctidae,Synurella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-36,3817,N/A,Amphipoda,Arthropoda,1,ABM-RBV,93947,sp.,18413,Latimer Brook,Eumalacostraca,,,Gammaridea,Crustacea,,,,Peracarida,Synurella sp.,L. Smith,,0,100,1
1,,0,Clitellata,N,1,RBV-2024-037,10/28/2024,651,KN1M2,Y,,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,4,N/A,,Annelida,1,ABM-RBV,68422,,18495,Latimer Brook,Oligochaeta,,,,,,,,,Oligochaeta,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-037,10/28/2024,516,KN1M2,Y,Psephenidae,Psephenus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,500,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114072,Psephenus herricki,18495,Latimer Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Psephenus herricki,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-037,10/28/2024,536,KN1M2,Y,Athericidae,Atherix,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,695,Larvae,Diptera,Arthropoda,1,ABM-RBV,130929,sp.,18495,Latimer Brook,,,,Brachycera,Hexapoda,,,,,Atherix sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-037,10/28/2024,551,KN1M2,Y,Chironomidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,765,Larvae,Diptera,Arthropoda,1,ABM-RBV,127917,,18495,Latimer Brook,,,,Nematocera,Hexapoda,,,,,Chironomidae,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-037,10/28/2024,742,KN1M2,Y,Tipulidae,Tipula,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,764,Larvae,Diptera,Arthropoda,1,ABM-RBV,119037,sp.,18495,Latimer Brook,,Tipulinae,,,Hexapoda,,,,,Tipula sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-037,10/28/2024,414,KN1M2,Y,Baetidae,Baetis,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,144,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100817,Baetis tricaudatus,18495,Latimer Brook,,,,,Hexapoda,,,,,Baetis tricaudatus,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-037,10/28/2024,901,KN1M2,Y,Ephemerellidae,Ephemerella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,179,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101282,Ephemerella invaria,18495,Latimer Brook,,,,,Hexapoda,,,,,Ephemerella invaria,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-037,10/28/2024,68,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,229,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100527,Maccaffertium ithaca,18495,Latimer Brook,,,,,Hexapoda,,,,,Maccaffertium ithaca,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-037,10/28/2024,67,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-37,236,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,697957,sp.,18495,Latimer Brook,,,,,Hexapoda,,,,,Maccaffertium sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-037,10/28/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,18495,Latimer Brook,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-037,10/28/2024,889,KN1M2,Y,Gomphidae,Ophiogomphus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,282,Larvae,Odonata,Arthropoda,1,ABM-RBV,101738,sp.,18495,Latimer Brook,,,,Anisoptera,Hexapoda,,,,,Ophiogomphus sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-037,10/28/2024,339,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,363,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102917,sp.,18495,Latimer Brook,Pterygota,,,,Hexapoda,,,,,Acroneuria sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-037,10/28/2024,865,KN1M2,Y,Brachycentridae,Brachycentrus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,523,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,116914,Brachycentrus lateralis,18495,Latimer Brook,Pterygota,,,,Hexapoda,,,,,Brachycentrus lateralis,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-037,10/28/2024,762,KN1M2,Y,Glossosomatidae,Glossosoma,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,536,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,117159,sp.,18495,Latimer Brook,Pterygota,,,,Hexapoda,,,,,Glossosoma sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-037,10/28/2024,770,KN1M2,Y,Hydropsychidae,Cheumatopsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,544,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115408,sp.,18495,Latimer Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Cheumatopsyche sp.,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-037,10/28/2024,823,KN1M2,Y,Odontoceridae,Psilotreta,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,633,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,116497,sp.,18495,Latimer Brook,Pterygota,,,,Hexapoda,,,,,Psilotreta sp.,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-037,10/28/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,18495,Latimer Brook,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
4,,0,Malacostraca,N,4,RBV-2024-037,10/28/2024,289,KN1M2,Y,Crangonyctidae,Synurella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-37,3817,N/A,Amphipoda,Arthropoda,1,ABM-RBV,93947,sp.,18495,Latimer Brook,Eumalacostraca,,,Gammaridea,Crustacea,,,,Peracarida,Synurella sp.,L. Smith,,0,100,1
6,,0,Clitellata,N,6,RBV-2024-035,10/29/2024,651,KN1M2,Y,,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,4,N/A,,Annelida,1,ABM-RBV,68422,,17322,Fourmile River,Oligochaeta,,,,,,,,,Oligochaeta,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-035,10/29/2024,551,KN1M2,Y,Chironomidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,765,Larvae,Diptera,Arthropoda,1,ABM-RBV,127917,,17322,Fourmile River,,,,Nematocera,Hexapoda,,,,,Chironomidae,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-035,10/29/2024,462,KN1M2,Y,Ephemerellidae,Teloganopsis,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,188,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101396,Teloganopsis deficiens,17322,Fourmile River,,,,,Hexapoda,,,,,Teloganopsis deficiens,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-035,10/29/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,17322,Fourmile River,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-035,10/29/2024,754,KN1M2,Y,Sialidae,Sialis,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,510,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115002,sp.,17322,Fourmile River,Pterygota,,,,Hexapoda,,,,Neuropterida,Sialis sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-035,10/29/2024,484,KN1M2,Y,Gomphidae,Stylogomphus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,3541,Larvae,Odonata,Arthropoda,1,ABM-RBV,101762,Stylogomphus albistylus,17322,Fourmile River,,,,Anisoptera,Hexapoda,,,,,Stylogomphus albistylus,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-035,10/29/2024,339,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,363,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102917,sp.,17322,Fourmile River,Pterygota,,,,Hexapoda,,,,,Acroneuria sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-035,10/29/2024,331,KN1M2,Y,Taeniopterygidae,Taeniopteryx,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,420,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102789,sp.,17322,Fourmile River,Pterygota,,,,Hexapoda,,,,,Taeniopteryx sp.,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-035,10/29/2024,865,KN1M2,Y,Brachycentridae,Brachycentrus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,523,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,116914,Brachycentrus lateralis,17322,Fourmile River,Pterygota,,,,Hexapoda,,,,,Brachycentrus lateralis,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-035,10/29/2024,770,KN1M2,Y,Hydropsychidae,Cheumatopsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,544,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115408,sp.,17322,Fourmile River,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Cheumatopsyche sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-035,10/29/2024,823,KN1M2,Y,Odontoceridae,Psilotreta,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,633,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,116497,sp.,17322,Fourmile River,Pterygota,,,,Hexapoda,,,,,Psilotreta sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-035,10/29/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,17322,Fourmile River,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
1,,0,Malacostraca,N,1,RBV-2024-035,10/29/2024,434,KN1M2,Y,Gammaridae,Gammarus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-35,118,N/A,Amphipoda,Arthropoda,1,ABM-RBV,93773,sp.,17322,Fourmile River,Eumalacostraca,,,Gammaridea,Crustacea,,,,Peracarida,Gammarus sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-026,10/30/2024,742,KN1M2,Y,Tipulidae,Tipula,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-26,764,Larvae,Diptera,Arthropoda,1,ABM-RBV,119037,sp.,17975,Raymond Brook (upstream) ,,Tipulinae,,,Hexapoda,,,,,Tipula sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-026,10/30/2024,429,KN1M2,Y,Isonychiidae,Isonychia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-26,251,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101041,sp.,17975,Raymond Brook (upstream) ,,,,,Hexapoda,,,,,Isonychia sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-026,10/30/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-26,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,17975,Raymond Brook (upstream) ,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-026,10/30/2024,884,KN1M2,Y,Gomphidae,,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-26,277,Larvae,Odonata,Arthropoda,1,ABM-RBV,101664,,17975,Raymond Brook (upstream) ,,,,Anisoptera,Hexapoda,,,,,Gomphidae,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-026,10/30/2024,340,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-26,360,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102919,Acroneuria abnormis,17975,Raymond Brook (upstream) ,Pterygota,,,,Hexapoda,,,,,Acroneuria abnormis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-026,10/30/2024,774,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-26,546,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115454,Hydropsyche betteni,17975,Raymond Brook (upstream) ,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche betteni,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-026,10/30/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-26,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,17975,Raymond Brook (upstream) ,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
1,,0,Gastropoda,N,1,RBV-2024-026,10/30/2024,1014,KN1M2,Y,Physidae,Physella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-26,94,N/A,Hygrophila,Mollusca,1,ABM-RBV,76698,sp.,17975,Raymond Brook (upstream) ,Heterobranchia,,,,,,,Lymneoidea,,Physella sp.,L. Smith,,0,100,1
1,,0,Clitellata,N,1,RBV-2024-028,10/30/2024,651,KN1M2,Y,,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-28,4,N/A,,Annelida,1,ABM-RBV,68422,,17978,Raymond Brook (Lower Assessment) ,Oligochaeta,,,,,,,,,Oligochaeta,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-028,10/30/2024,516,KN1M2,Y,Psephenidae,Psephenus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-28,500,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114072,Psephenus herricki,17978,Raymond Brook (Lower Assessment) ,Pterygota,,,Polyphaga,Hexapoda,,,,,Psephenus herricki,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-028,10/30/2024,551,KN1M2,Y,Chironomidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-28,765,Larvae,Diptera,Arthropoda,1,ABM-RBV,127917,,17978,Raymond Brook (Lower Assessment) ,,,,Nematocera,Hexapoda,,,,,Chironomidae,L. Smith,,0,100,1
